user,item,rating
6023921,751781,6
6899885,6432927,4
2863892,1386164,2
3644192,3548895,6
632946,1820914,5
1052547,510646,7
7739000,1038427,5
7905015,8549741,4
1837259,1820914,5
3026990,6701164,4
1079454,6465239,7
1901196,8122580,3
9969374,6072181,3
9193976,9039310,2
2807219,1820914,5
9626518,624375,4
596418,7175109,5
4373668,1576927,6
4878258,8508817,3
7734999,4931379,6
251520,9322144,6
8443542,3104566,3
590956,4671186,5
3867847,2593263,6
418173,9812665,2
8638274,8854897,3
5713779,9390872,3
9622368,6208033,6
4166759,4967981,3
7505099,5836689,1
274596,7505284,4
7801443,6305989,2
4320541,6639258,7
761392,928690,3
3586083,1715732,5
2520561,8434733,6
8727709,1176549,2
639424,1386791,8
2364093,677757,4
5571641,5364502,2
4640215,5961538,6
6888939,3649421,6
8225907,9885568,5
5289796,2775481,4
5226559,4138309,8
3234054,2417865,4
26930,3189996,7
3265191,8559644,4
6999833,2926357,7
3376418,4862144,2
5463235,3260192,6
8167830,5237263,4
8436626,1378372,6
7583961,3981222,5
2796300,6176693,7
3497197,3900717,8
3159298,8508817,3
1482349,7218898,8
3419402,9671210,2
6329840,3548895,6
2136676,4480831,3
1783904,9242181,6
5348094,3590161,5
7916400,555806,3
6399211,7612388,7
9413013,6552107,6
3728428,5127093,7
8946074,4862144,2
9919568,2064490,6
4736635,2241269,5
3248504,7753251,4
2642610,476036,4
305839,5261505,2
1559233,3616314,6
6847381,3899529,6
3171969,2385854,4
8859917,1129981,6
919471,8854897,3
4849777,1924525,2
2963512,8191997,7
8803783,4338069,8
5067789,6358054,7
9512764,3593889,4
1498540,2439527,4
3604406,7950257,6
4753489,9124560,7
6514177,614914,1
6422765,8582016,4
4150091,2717598,8
9462625,5762808,5
9144756,4622295,6
8054780,1465317,2
9644551,623799,7
5557699,4153462,7
5689166,1465317,2
5180675,6288670,4
1485182,7324047,7
2957761,5812521,5
3346516,8796909,2
660246,5730568,4
4549327,4958879,8
6545691,9927841,4
3985729,9793615,7
9283747,7569483,2
6819092,3260192,6
7124964,17106,5
6254403,3333417,3
3630687,2474859,8
8641493,9279573,1
8707431,7119691,7
5293215,7064465,6
3050352,4294457,7
3974948,5364502,2
7983851,3643490,8
8115286,8470515,6
6008194,4633015,2
6641267,4938747,7
4769011,1580618,6
1498159,7883392,6
9314804,8375167,2
3320449,1386164,2
1212875,6788779,9
4909913,5924955,8
3157182,7686638,8
4297311,8584893,3
7877494,9579635,3
1359026,2234511,3
6517791,8266809,6
6852849,9561606,7
8403200,608892,2
8434330,4888230,3
6573837,4581777,2
6770164,614914,1
27499,2584304,7
2024843,1148318,2
7092909,1252456,2
7955024,4717098,5
3908480,2874844,7
5640330,3060240,1
2848519,7665470,9
3930552,166146,7
1382135,5335356,3
5584435,797437,4
5856734,677757,4
1825825,9240827,7
3511810,2700084,3
5249686,8720910,2
8118468,5485346,3
6408894,4123399,6
4219401,8796909,1
4819157,2549884,2
9482900,6631314,5
3991669,1246205,6
1497247,810004,2
9922079,3853010,6
7831326,5612173,6
7100805,6959854,8
4610864,2278266,6
4554193,955652,8
6208021,3691308,2
7589016,1736429,7
6938132,3649421,6
1655415,6749738,6
9363225,751781,6
3999605,4888230,3
2901204,2999213,3
4834218,5535604,6
2713868,2093740,6
4074851,9129728,6
9060254,1856270,8
6929715,5076733,4
3551325,6432927,5
8996432,1386164,2
4429304,8584893,4
8460169,4469780,7
9936389,7425201,6
4169646,9099442,8
6499644,3952549,8
3956089,9815958,4
4269364,6318050,6
9330202,6572365,3
5920838,7259459,5
3471094,5960913,2
9573804,6248420,8
7459141,7965054,5
5818685,6369318,8
5224099,9783722,6
3197618,2325178,5
3748181,9083322,7
5655247,9336807,3
7616814,5456981,5
3349771,7425201,6
6216603,9715474,1
3815090,1963562,6
9986693,6957556,2
7924955,5642335,6
7285167,373176,5
3286705,810004,2
8723844,8134931,5
589926,373176,5
7474546,3246875,5
8233593,1133798,7
3619620,225347,2
7771335,2590083,8
3718736,8138643,7
8030006,8133504,4
1726868,562941,4
9339663,9328614,2
2406894,8714045,2
4714250,3475125,4
706767,8592326,5
3253940,797437,4
8748760,2590083,8
635008,5560053,7
303510,7947582,8
1376826,4552582,4
2270234,5717896,2
7911162,17106,5
5465267,7660791,6
635258,4606702,3
6778850,8028438,6
1476489,8379639,7
7901906,5395707,5
2968595,5598015,4
1402533,5273506,3
4220427,4599538,6
9099645,9927841,5
9367041,3330881,2
3771006,7237380,1
6260830,4379233,5
2718543,749109,5
7398657,128301,5
6195347,1246205,4
6305566,189700,5
2213088,8056713,3
2453238,9156458,7
9042498,9967764,4
7259662,1608107,8
7056398,440961,7
8751557,8134931,5
1013609,8415614,3
8381502,6639258,7
1307980,614914,1
7892823,7350355,3
7019450,3778343,6
239238,5612173,6
460411,3260192,6
2968595,4552582,4
1758986,2717598,8
9630118,7584199,5
2925138,2487729,1
1453581,8559644,4
8394100,7635229,4
3845460,3534263,5
3814632,5761837,1
8336712,9616563,3
6068656,9248508,3
1689307,5276055,6
9420452,9925104,5
3374977,4010161,8
8621824,2100806,5
9242156,9338608,4
1534220,1189951,2
2077298,3784695,7
4170354,3987272,2
3682487,7227194,6
2578915,6085530,6
8668350,7753251,4
4230831,7161791,2
4134671,4167695,6
3416886,9096626,4
4319433,5068775,2
2939187,2283578,6
2780956,4234048,6
2163250,1058537,2
934432,7965054,5
6400385,546832,3
8704494,7382113,2
6986998,6278705,7
6525466,9671210,2
6767577,1888600,5
3630441,6593331,3
8533555,4444333,2
5157439,6959854,8
2888680,4622295,6
6525721,2999213,3
1506514,608892,2
3334891,1580618,6
7921073,4516179,1
2753753,6552107,6
6809504,7736447,4
589667,4581777,2
1312649,7880000,3
7225441,9099442,8
2679033,6048437,5
7606490,5885410,4
921669,6409924,7
7737559,2283578,5
564425,9321532,3
2113255,3132252,8
5595100,988515,2
4964501,4466514,5
9541062,5795794,3
1755300,4877445,6
8866924,4958879,8
3614824,773381,7
499428,289068,4
9187372,9107312,5
8526057,160801,5
3265746,8339451,7
6716459,5422817,6
237334,7675963,2
1006862,7218898,8
339616,9467587,3
8042109,2974545,2
9690566,619701,3
1956530,797437,4
6978961,7081234,6
1358652,3548895,6
4140078,5363180,3
8371497,8716552,7
7170158,5924955,8
61926,8060408,3
2278639,8032497,7
6623224,5528910,2
7141363,9837021,4
9232087,623799,7
6385497,3900717,8
7724711,810004,2
1764063,5578082,3
71898,4610290,5
1816249,9319910,5
6762853,2234511,3
5825800,1371416,3
5119806,3235220,1
2628075,5526051,9
1974678,8028438,6
1889637,1610360,3
5241904,3260192,6
3884469,1982414,1
4606971,8899784,4
7207635,8710049,5
7689822,3840877,2
794290,1113012,6
2106159,3603939,4
3279151,9134195,5
7259268,2943319,6
2517283,4938747,7
6420504,2375268,8
5833975,8677719,6
6039434,2216163,4
6474941,8962502,8
9150249,128301,4
9210946,9187787,4
3508502,2082898,4
4098330,9793615,7
7419645,1684219,7
3584033,9671210,2
9934353,2495971,4
4751354,4967981,3
5056467,1246205,6
3542173,677757,4
54253,4888230,3
5949188,1856270,8
781166,3333417,4
5592730,9336807,3
5800391,4579806,6
4158822,384918,3
8778350,5286577,4
7097452,6959854,7
7750009,169365,6
577103,2391199,7
2081841,37281,3
7979608,4622295,6
9885837,6749738,6
6004330,6956950,6
6301014,4419073,5
5093562,9187787,4
5145668,9795716,6
4971144,5795794,3
4819181,7637059,6
7227162,4606702,3
4246733,3871044,4
2822148,7491521,4
7917273,8090014,8
4130262,7218898,8
412419,1246205,6
385199,2122008,7
6445651,5300235,5
4999138,2370749,3
4408645,2831592,5
8859069,751781,6
609648,2974085,5
5394020,6639258,7
2255634,6742482,3
6992777,3899529,5
5528401,2022535,3
4887355,5065092,2
2007470,2685033,4
4119929,9494851,7
8362451,4877541,9
3148070,7339051,4
8171402,2487729,1
8843930,8138643,7
9671423,529988,2
2100632,860149,2
5748433,654331,3
1444795,4647836,6
8317419,6977,7
7439987,8524718,3
184925,7942084,8
1293208,2131601,4
231290,1872598,7
9668657,4857222,7
2793662,9783722,6
7247980,8216017,5
9836141,5407809,2
8715973,8383367,7
3074794,5400185,2
3599583,8803256,5
9027825,4294457,6
3558942,860149,2
3340585,7672202,6
2085956,380952,3
4319598,4552582,4
5085932,9715474,1
206112,9795716,6
5716890,8690270,5
7227312,7057085,8
7466184,6119798,6
3372635,373176,5
9412356,9453188,7
5282854,5262314,1
6205452,7584199,5
7457380,8792333,6
245833,8266809,6
9639374,7282713,5
4186025,4450476,3
3676438,7308930,2
366952,5003791,4
747319,3260192,6
7372825,1262296,4
8872998,2867433,7
698801,9581121,3
6776421,9152011,8
3603400,904638,5
8880711,2821633,3
5326709,6238334,6
7260156,1465317,2
8125796,9124560,7
743468,8372249,5
2408663,4793193,7
413373,7706015,4
8556290,4508533,3
4832376,7701763,6
919471,3330881,2
4558040,4997047,9
7688998,8520600,5
6340146,9606724,3
7681613,349710,3
1567952,5762808,5
2298705,5100947,8
4800407,8205564,3
9919369,6159398,7
2573062,8339451,7
5134783,242656,2
6143271,2066376,3
1450763,1167325,7
3687575,2253554,2
7106619,436425,4
9989627,9869110,6
7398657,5956593,7
7684301,6369563,6
2121935,5335356,3
4512918,1820914,5
9201095,9298097,7
2583302,8312760,2
1486492,6689740,4
7277726,2385854,4
1291841,2849771,3
1009971,8611791,4
5154883,5605221,5
6195184,345369,3
1112021,297996,3
5775645,705324,3
6260674,5422817,6
5609599,614914,1
5227938,3270469,5
5737775,4294457,7
9536216,2098449,6
8706407,1723319,7
8430259,549142,5
3928063,9314845,2
3948948,9298097,7
2346654,5875100,6
6736790,7637059,6
8944527,1754734,2
9186116,9124560,7
1978590,6583741,5
573863,5573851,3
4685118,8792333,5
3614824,885103,5
6437113,1840236,5
7056915,8592878,7
6589984,380952,3
7861115,3876799,7
3371780,1961313,7
4416542,6465239,7
4848007,2385854,4
8351114,5456981,5
1014255,7419752,7
7498809,3778343,6
4678452,654331,3
1311059,6646372,3
3291041,5068775,3
8905974,8611791,4
2989077,7311490,8
9086738,3719256,7
113355,6238334,6
9502994,216873,7
6147642,1569460,6
2245655,8122580,5
1941892,746569,3
1060040,4997047,9
4029218,5526051,9
744873,1209943,6
431652,9273748,6
9188924,9616563,3
6095616,1167325,7
8032156,4019280,7
515641,6032937,7
3430292,7311490,8
3200082,5885410,4
8751608,5666203,9
8991443,9234073,5
2712965,9611792,8
635008,9322144,6
7819740,2158715,3
4388027,6409924,7
6702372,810004,2
902617,362036,5
1759987,1849484,4
9098157,6432927,5
5573125,5618289,6
2235002,5612173,6
3945387,1630820,4
642733,2037052,8
2766569,4857222,7
789018,746569,3
7576061,4351478,2
6601349,2564346,4
4149024,9393579,3
782013,5904874,7
7236469,2203608,5
4816277,6564551,4
831198,1409504,6
2365269,9925104,4
8969692,37281,3
9447926,349710,3
4000355,6701164,4
359711,146971,2
8078270,8466735,6
1820601,4671186,5
3946587,1855822,4
7359366,2401657,4
6957267,6572759,3
6457946,5490193,8
1735653,5365151,6
9548192,2764748,2
1171842,7282713,6
4146145,10709,2
3904476,2439527,5
7661328,5231975,3
7873185,8216017,5
2409073,904638,5
7107916,2263104,10
9945371,4457673,4
8317894,2548348,2
8558791,4896366,4
6646454,8682635,5
8591167,4163894,9
733357,7425201,6
5245618,8690270,5
9904089,3951653,7
660240,9156458,7
1325851,270108,4
949376,6742482,3
7851271,6149028,5
981411,3132252,8
8709752,6749467,8
9733861,3189996,7
1999972,3548895,6
9027461,9756051,3
3509809,2391199,8
326591,8100846,5
2731135,9129728,7
4063712,1592804,5
6789304,3189996,7
558937,1508171,2
7163526,1962310,3
9412970,4436373,5
9002717,47467,6
1833188,1359405,3
1612393,5885410,4
2665016,4766482,2
5545466,6494817,7
4164320,1919304,4
18101,815723,5
866127,4338069,7
7579490,2131601,5
2489849,9918142,3
17662,1386164,2
7031737,4888230,3
8545840,3916588,4
8624595,6280419,3
6436746,9172555,6
7770075,9234073,5
3107131,3895098,6
5678485,2474859,8
1205674,6369318,8
4758628,8152004,7
2603457,5100947,8
3599527,619701,2
2231648,626297,3
1011448,9545344,7
3755114,3022512,8
1278507,8130458,7
4071636,1723319,7
8166639,5600032,3
3958427,8477175,3
4239062,9127180,4
4341233,364974,5
2166895,66363,6
4239785,6048123,7
8740233,858676,5
2633797,8688518,7
7783142,4054032,6
5205210,8134163,6
5879523,8422662,3
20786,7064465,6
8111835,6593331,2
5247425,9328614,2
9682549,7505284,4
8884524,8757599,6
9006159,4099710,4
2246387,3677711,7
8106158,1169977,6
331055,3590161,5
5631912,17106,5
6436746,7899380,3
6739206,6040445,7
8100962,6161553,5
2711502,973403,8
6332464,4877541,9
3050383,5961538,6
8946809,7942084,8
6868930,8549741,4
9003296,3649421,6
6924942,2717598,8
7163578,297996,4
2215327,546832,3
4629701,8134931,5
4940204,1888600,4
4880340,6101857,5
7360346,6572759,3
523395,7282713,5
5041756,128301,5
9189857,7891007,6
9763761,1630820,4
9983400,225347,2
2393363,677757,4
4417335,619701,3
8367805,4731331,3
7167468,4563467,2
7188693,650405,4
9965369,6040445,7
2457806,7056647,3
4898740,5127093,7
519923,9793615,7
5226559,562941,3
3740083,9327124,4
6436936,9343963,7
7614744,1982414,1
4492207,5528910,2
5601513,6539178,1
9043433,9765877,3
6314338,8331745,7
3658722,1576927,6
6628321,1226288,1
7618303,8310112,2
4657523,5036498,6
7435963,2237597,2
8199196,9715474,1
3622102,9319910,5
5938125,810004,2
1408470,7244274,2
6301333,146255,6
9078464,6639258,7
7084866,5822793,6
3308884,7950257,4
2862421,5036498,6
1825753,7907017,7
464547,341192,4
5953543,5689055,6
2850967,4117117,8
4766598,8520600,5
4136898,5877719,5
6114253,7282713,6
7774807,6564551,3
2444946,9298097,7
9346996,2185355,2
1648230,5761837,1
6150630,7899380,3
6251707,5960913,3
1386792,314841,4
9936702,8134931,5
173552,4623153,4
970990,691383,4
2015716,3603939,4
7761553,9144910,3
8367549,9869110,6
1180218,5590059,8
2581277,2593263,6
3699314,6597860,5
4289857,196409,8
821423,7067031,3
643948,1925954,2
6751923,7211040,6
1171421,5100947,8
9610688,456251,6
761136,4671186,5
2003722,9645076,4
7606613,6689740,4
9750810,8134931,5
6738918,5262314,2
1133416,4766482,2
6908352,746569,3
2796300,3648284,2
2238962,3685536,6
5208838,3570907,5
7033038,1359405,3
8717605,7748442,7
8355073,8584893,3
1923823,8549741,4
2230526,4154554,4
6699546,6989647,6
2256773,8134163,6
6314694,7335574,7
1309361,5931345,4
5083077,3633850,5
9636554,9127180,3
4095928,3719256,8
1474543,851302,4
2382929,1610360,3
8751557,2530966,6
6853568,3147683,5
8767728,8070288,7
369250,2100806,4
5595368,2548348,2
2531542,9234073,5
5067438,8312760,2
5081744,8090014,8
3131331,9350972,4
9960543,5273506,2
1683999,7335574,7
4884061,5377170,3
2533784,3022512,7
5942326,2037052,9
8015230,2585784,7
6583454,9671210,2
145019,6734539,2
1161539,4857222,7
9284589,3603939,5
9815645,9611792,8
4223853,4766482,2
2204359,9134195,4
4795358,2203608,5
1319417,2717598,8
8567015,2758090,3
2969990,9956142,3
5226559,6909846,7
3866928,9156458,7
4169460,1592804,6
1097388,5256301,5
1805798,3316187,2
5482877,721503,6
551372,9837021,4
7358540,9336807,3
5835758,8060408,3
4418857,5862965,8
4096003,1820914,5
4532972,6809937,4
8820251,4234048,6
6301333,9515960,5
1963570,7476455,4
6160125,5286577,4
3591875,7311490,8
9387664,5365151,6
3628954,6906995,8
4460514,2509474,5
9526550,9262861,3
3339220,2758090,3
2524969,9574764,4
8260365,9918142,3
1006862,6159398,8
8289184,8766371,3
1753907,6906991,3
5636893,2263104,10
2942786,8134931,5
4614302,4749330,2
1245597,7474874,4
9044818,6325092,7
2008111,5762808,5
7401936,2158715,3
7050657,2263104,10
1305405,3603939,4
6554796,4896366,4
5502576,6054441,6
7315087,9234073,5
5881648,5395707,5
6345041,9172555,7
4790705,8650595,5
1394497,6238334,6
1543903,2931631,5
7374951,6159398,7
9375188,2037052,8
5936196,5959020,4
5477667,5605221,6
7038804,4781758,6
8946809,6689740,4
2236225,6959854,8
8576671,5400185,2
7537897,2929313,9
601753,4099710,4
2933191,1417081,5
9733943,9467587,2
3670022,4633015,2
5178694,3946449,5
8192197,7503170,9
4337457,614914,1
4816024,8803427,2
2950868,7175109,5
2984892,9010052,4
6825800,9350972,4
5031163,110892,2
3912246,4666698,6
7211263,1271102,4
8999378,6248420,8
492246,5936628,4
4760774,8310112,2
234188,8370799,3
9845396,5730568,4
9341902,619701,2
4669373,749052,5
8433570,860149,2
4849993,5590059,7
5289095,7382113,1
8139914,9388133,3
2151816,146255,6
7627061,2278266,6
923723,9322144,6
1612345,6515629,4
1747587,5365151,6
1481707,5365151,6
8918441,7517797,3
1703553,1552869,8
2820914,8766371,3
4345135,1371416,3
8175980,7059791,7
7807472,7358407,6
5891565,8758040,7
3993650,4862144,2
6459775,9917939,5
1758408,8060408,3
3223604,8331745,7
1996964,2417865,4
4181405,2530966,6
7490788,8803427,3
968112,8152004,7
5022087,341192,4
8533917,4761076,3
2187539,6509385,3
264981,3622618,3
4959212,362036,5
5457232,4419073,4
752294,3719256,7
1295381,5560053,7
3670022,4666235,4
9599619,8114902,5
2225325,4044716,4
1389850,6809937,4
9378562,5065092,2
1865768,6216893,9
8368911,9248508,3
8591655,511107,7
27916,797437,4
6153732,5836689,2
1083581,7635104,3
1582538,9134195,5
3191505,8720910,2
8805570,5262314,1
6685515,6785269,6
6700171,6784017,4
5266689,547550,5
4868790,8050909,2
8511901,2022535,3
2992181,944610,5
5610595,7952461,1
6708692,1820914,5
2066650,2253475,7
2296223,4444559,7
5953543,4647836,6
1685254,5612173,6
4684318,5966344,6
2383306,5862965,8
4253126,8090014,8
8592135,7476455,4
5168054,2391199,7
152199,7064465,6
4460195,9187787,4
1344937,3246875,5
2308419,3005368,6
918871,9187787,4
3258232,6085530,6
2082112,5877719,5
7914002,3544596,5
4997967,5924955,8
3391242,3677711,7
6628321,7148556,3
6172182,1262296,4
7124443,2765464,3
1527934,4563963,3
6737856,1569460,6
9657513,4563963,3
7419869,3359758,2
8438435,8650595,5
831964,372496,1
1942982,3685536,6
4889289,8596774,6
9039354,4153462,7
9967971,4508533,3
8120481,3117693,3
8944527,4666698,7
1864305,8372249,5
9006431,6303371,6
8238463,773381,8
8545840,860149,2
1121655,1492227,4
5921172,2263104,10
2085566,1963562,6
7901797,1417081,5
539782,623799,7
2727462,2700084,3
1102921,9156458,7
1650281,9715474,2
2837656,7998956,7
3333930,66363,6
5950758,4300646,2
4445768,2999213,3
2800354,1376546,4
2461939,9450280,2
681419,6711257,6
7807709,9920602,7
6225029,170332,9
8591655,1542322,4
5322893,17106,5
2757999,1713705,6
7007930,6305989,2
9896442,9611792,7
2785276,4938470,7
5177423,2216163,4
8278459,5730568,4
235707,5540724,7
7976910,7237380,1
4277537,988515,2
6474062,8214164,2
8693028,5262314,2
9084901,7394025,3
6976424,6048123,6
9674534,1006716,4
2203761,1226288,1
2624505,9929528,5
1192627,1409504,6
7625651,626297,3
6788835,2623258,5
8628403,8770006,6
4727653,6906991,3
1541761,6734539,2
1917102,9671210,2
2374559,5761837,1
8010928,389432,2
5566897,7965054,5
6909906,7259459,5
3809783,5540724,7
3000714,6597860,5
1139878,2549884,2
8168388,6597860,5
1427741,9240827,7
6691686,6223017,4
8222947,1220026,5
6655338,4351478,2
9703217,797437,4
8764649,7998956,7
4709197,9479105,7
1420478,7220779,4
2982228,8650595,5
1040978,242656,2
596418,8592878,7
7412395,2251535,3
6955698,982300,6
6662487,6369318,8
6538999,4633015,2
7885271,7523361,2
5779899,2700084,3
2951859,7952461,1
3990971,7391729,2
30153,7324047,7
2860127,7515939,3
412607,8383367,7
263782,6134213,3
1923355,8133504,4
8847720,8757599,6
258083,1492227,3
5239251,7903245,4
7018327,3260192,6
8623455,562941,3
320751,549142,5
4279390,3259418,5
7369039,1840236,5
5134568,9450280,1
2344265,619701,3
24460,2253554,2
7059417,456251,6
5719904,8250870,4
9382985,1032780,5
3736889,4579806,6
6058346,6288670,4
7272346,4300646,2
181871,677757,4
9973748,8023809,7
6730868,1315645,7
4281686,9783722,6
423951,6025450,4
5264569,1262296,4
111989,2821633,3
823787,9515960,5
513248,6263901,6
8393403,5795794,3
1825040,7788240,7
2501689,8854897,3
3180110,4362030,6
5756583,8592878,7
4685871,4888230,3
1136224,4623153,4
1357219,3246875,6
398345,5003791,3
4212846,5931345,4
4768077,7425201,6
2965769,4606702,3
1377709,8962502,8
169753,2719496,4
1228143,9187787,4
4610864,1730932,5
1267225,4910217,4
3550254,2317736,7
6938718,5286577,4
5482054,3987272,2
9332271,2263104,10
6358108,9918142,4
9512392,8095283,7
8806693,3661994,4
4774807,160801,5
3520269,8205564,2
8381104,2375268,8
5905715,8792333,5
5265538,9728918,5
1264200,9279573,1
9362810,8524718,2
4166911,7111006,7
6978961,4552582,4
6485384,5598015,4
7089785,6765257,5
5412486,4444559,7
9912595,2237597,2
3136114,9885568,5
8042822,4436373,5
3507620,8990315,3
8606497,5365151,6
6785518,7220779,4
1609317,6956950,6
7804735,5611521,5
1470948,8611791,4
4238405,7308930,2
7824813,8682140,3
6066664,2961782,5
4387903,2623627,2
9050821,6989647,6
4929173,389432,2
6250567,9621629,5
7909614,6358054,7
3229788,1046695,2
177598,1246205,6
2203628,608892,2
417453,3691308,3
5711558,4457673,4
5597896,6959854,8
6973911,9892404,5
8094791,5286577,4
1369219,7338141,3
4893777,9996727,3
4066227,3211521,3
5737103,3633850,5
739244,1715732,5
5728466,8133504,4
3170804,6432927,5
6610511,4808600,5
3450041,5528910,2
3541551,8023809,7
6179622,47467,5
2758230,225347,2
8233574,9083322,7
9215358,6909846,7
521427,8477175,3
8394012,5501888,3
2302916,9815958,4
1213556,5812521,6
1403301,9453188,7
1230060,4825180,3
4561044,6149028,4
6447676,5944654,4
1875791,6844797,3
5196918,2022535,3
311379,9070832,3
151587,8318466,3
5529747,7569483,2
5304598,2585784,7
4294988,9795716,4
7369647,2084183,6
4858131,3249821,3
4876688,4579806,6
3639287,773381,7
4965532,373176,5
5110027,3270469,5
4464004,4154554,4
2595882,7563995,7
4858154,8508817,2
2449666,3952549,8
133365,1271102,4
8341390,457459,5
8873273,6222583,4
3683887,749109,5
711511,5092584,2
586303,4502184,6
6316382,730767,6
837868,8070288,7
9989627,751781,6
3385111,4666698,6
7086613,15364,9
3493192,4862107,3
2359086,6223017,4
2882424,7220779,4
8389822,3104566,3
7233460,5301341,7
421175,1608107,7
463241,5273506,2
6703362,5315884,2
993594,8134931,5
2500549,9248508,3
1597071,3270469,5
7494594,9116963,2
1516846,3330881,2
5664784,6325092,6
6645446,6374004,4
1705415,4273874,2
2515405,1963562,6
4063603,746569,3
5862785,9388133,2
759598,9728918,5
6795871,256280,6
7576333,9134195,4
6781241,759748,6
1720691,4086241,7
3036803,9242181,6
3781121,364974,5
889827,5076733,4
9197501,3931129,7
3924723,6280419,3
101069,2237043,2
3629706,3693024,4
5101829,2623258,5
9602851,5329076,9
2154095,3296617,3
7123335,8101313,3
8436710,4154554,4
3647172,9837021,4
7702010,2375268,7
8307453,7267543,5
1108859,2759029,1
2499987,9515960,6
2452851,3985924,2
3468100,2840379,4
2964344,4044716,4
2600645,8710049,5
9077490,549142,5
1402256,9370156,5
12075,4054032,6
5081744,749109,5
2896149,4581777,2
1595401,3939417,4
6374172,8134931,5
8669169,9776237,7
9781209,1569460,6
2546926,5779504,5
26869,5664346,2
3586473,5329076,9
6349056,9327124,4
2693891,5256301,5
31032,128301,5
682361,6248420,7
1873892,1589691,2
929717,5276055,6
6849938,5875100,6
9575391,9156458,5
5416224,7890313,6
1780174,860149,2
7095855,3005368,6
8321904,8113852,4
7976398,8113852,4
1197298,9273748,4
1708027,6119798,7
9430239,3296617,3
5316800,5301341,7
531811,7635104,3
5131856,9581121,4
6719798,2439527,4
5716723,5395707,5
9657619,6025450,4
8846805,9765877,3
2173899,650405,4
7927355,170332,9
499504,3930380,6
4098018,9728918,5
1683624,5877719,5
3081621,3649421,6
4402512,7523361,2
950353,1492227,4
7302157,6515629,4
7800453,5232124,6
6912888,4565626,6
4061545,6176693,7
9046700,562941,4
7330956,7359359,6
1227150,5127093,7
931133,9262861,3
4244387,225347,2
6695743,8317680,3
5254308,2395541,3
9756486,6957551,4
7950842,8688518,6
3373357,5193810,6
6447676,751333,4
5000169,3301752,3
5664024,1058537,2
9162158,1129981,6
5285015,1589691,2
3658247,5573851,3
9746149,7754033,6
5772944,7675963,1
6622723,2764748,2
8489442,8710049,4
3439123,858676,5
9521914,4647836,6
4849777,4436373,5
8095199,8727926,8
7069808,1167325,7
2519796,9298097,7
6935372,5961538,6
8988972,6764525,4
9393856,8508817,3
3025260,9837021,4
1815965,9417374,2
1247654,7067031,3
7893047,6303371,6
1453437,5377170,3
7766945,3117693,4
4471371,96019,7
2377071,2370749,5
9127017,9242181,6
4364972,189700,4
4723982,6765257,5
6206236,5501888,3
9640739,2237597,2
5189356,3951653,7
9760938,3661994,4
7752623,3566713,3
8881378,5017287,7
2550863,6925269,7
7107825,7754033,6
1717928,3064390,5
3043848,2201020,6
4072242,5951657,4
5758853,1589691,2
2383105,8792333,5
5225261,6572365,3
8754028,5832368,6
8091824,4622295,6
2863321,8549741,4
4598222,2022535,3
4132997,9144910,2
1586018,6119798,6
1653418,626297,3
7961345,341192,4
1200372,9314845,2
7303614,3544596,5
3165975,730767,6
7939169,550664,2
1949646,9589537,5
7615683,1280185,5
8510466,6789882,2
1656451,4717098,4
3427413,4640990,2
9428338,1169977,6
6086704,6242825,7
4119929,404718,4
4585847,2849771,4
3990971,9390872,3
8622798,1386164,2
2574373,705324,3
6876043,7148556,3
1554398,2375268,7
2641872,9831241,2
1198955,9144910,2
6747674,8962387,5
5363775,7998956,7
7211263,4761076,3
594184,691383,4
1566833,8962502,7
2167039,8130458,7
8011889,5407809,2
9273674,1492227,4
517879,5560053,7
618170,4749330,2
8797668,6216893,9
1572226,511107,6
5430914,9921850,5
442144,6323146,7
4074851,9311761,2
5926826,5931345,4
8111835,3979897,3
2684173,3622618,4
6652955,8962387,6
7582393,647092,5
2830767,345369,3
649741,7324047,7
7332827,5915583,7
541714,2267149,6
1889637,9621629,5
3579932,7890313,5
5911960,2084183,5
8216310,4831290,2
8283898,3616314,5
6032810,5730568,4
7691590,9541772,5
233834,242656,2
1066009,1176549,2
1589566,3104566,3
4908110,2367695,7
9005525,8792835,2
7686117,7227194,6
697037,6358054,7
5754805,5618289,6
6849199,6238334,6
1339734,1280185,5
206492,2131601,5
3639715,2974085,5
1955219,217012,6
5789090,5611521,5
2089074,2585784,7
3404614,751333,3
9976439,5951657,4
5630935,8415614,3
4877941,389432,3
2571827,2961782,5
1006862,9671210,3
9376650,3189996,7
4088747,270108,4
9174235,3503743,2
1666573,5377170,3
8615239,5598015,4
5106773,6465239,7
2670482,3605231,1
5582743,8095283,7
2031461,3605231,1
9324844,9579635,3
182046,1306129,7
1668884,2453677,7
4785513,8266809,6
8317595,8582016,3
5434421,6383025,5
113355,7311490,7
1885592,8375167,2
8172768,7264117,4
2771048,691383,4
5203706,4379233,5
8835814,4466685,3
417453,3633850,5
3384511,2439527,4
9028213,2201020,6
4318013,6043828,2
1455843,1654527,3
5380734,1654527,3
401473,6486457,6
9262349,8470515,6
2330829,4004519,1
398568,3981222,5
3904525,7863179,3
5860936,522009,5
4328746,4273874,2
2306059,730767,6
5429752,3235220,1
9344784,5400185,3
1949147,955652,7
1763755,5664346,2
454320,5047808,7
3260829,1386791,8
1481167,5335356,3
4173020,8113852,4
2271623,4717098,5
327031,8582016,3
4558359,2001541,7
1706652,7612388,7
5901696,9865416,2
